date,Indexed Sales,Public Sector Holidays,Weekday,School,University,Tiktok View,Tiktok Follower Gain,Tiktok Phone click,Instagram View,Instagram Followers,Facebook View,Facebook Follow,Ramazan,catagory,Influncer Post,Event ,Public Sector Salary,Private Sector Salary,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Tiktok View_Lag1,Tiktok View_Lag2,Tiktok View_Lag3,Tiktok Phone click_Lag1,Tiktok Phone click_Lag2,Tiktok Phone click_Lag3,Instagram View_Lag1,Instagram View_Lag2,Instagram View_Lag3,Facebook View_Lag1,Facebook View_Lag2,Facebook View_Lag3,Tiktok View_5Day_Window,Tiktok Phone click_5Day_Window,Instagram View_5Day_Window,Facebook View_5Day_Window,Total_Combined_Income,is_salary_day,day_name
2025-10-09,1.236,0,1,1,1,115461.0,45.0,2.0,31187,70.0,89552,93,0,4,1,,0,0,,,,,,,,,,,,,,,176938.0,225019.0,236319.0,2.0,1.0,3.0,33930.0,38653.0,55135.0,95972.0,38509.0,26765.0,726666.0,14.0,161892.0,309053.0,1.236,0,Thursday
2025-10-10,1.333333333,0,0,1,1,111630.0,19.0,7.0,31753,68.0,55669,54,0,4,0,,0,0,,,,,,,,,,,,,,,115461.0,176938.0,225019.0,2.0,2.0,1.0,31187.0,33930.0,38653.0,89552.0,95972.0,38509.0,551489.0,15.0,150618.0,288341.0,1.333333333,0,Friday
2025-10-11,0.973333333,0,0,1,1,97618.0,20.0,2.0,26369,68.0,29351,33,0,4,0,,0,0,,,,,,,,,,,,,,,111630.0,115461.0,176938.0,7.0,2.0,2.0,31753.0,31187.0,33930.0,55669.0,89552.0,95972.0,397838.0,16.0,139990.0,207130.0,0.973333333,0,Saturday
2025-10-12,0.953333333,0,1,1,1,49842.0,14.0,2.0,27379,64.0,17797,22,0,4,0,,0,0,,,,,,,,,,,,,,,97618.0,111630.0,115461.0,2.0,7.0,2.0,26369.0,31753.0,31187.0,29351.0,55669.0,89552.0,313407.0,19.0,133798.0,129133.0,0.953333333,0,Sunday
2025-10-13,0.88,0,1,1,1,23287.0,-2.0,3.0,23302,29.0,14761,13,0,4,0,,0,0,,,,,,,,,,,,,,,49842.0,97618.0,111630.0,2.0,2.0,7.0,27379.0,26369.0,31753.0,17797.0,29351.0,55669.0,260217.0,15.0,127160.0,87666.0,0.88,0,Monday
2025-10-14,0.866666667,0,1,1,1,31030.0,14.0,5.0,24995,46.0,11555,10,0,4,0,,0,0,,,,,,,,,,,,,,,23287.0,49842.0,97618.0,3.0,2.0,2.0,23302.0,27379.0,26369.0,14761.0,17797.0,29351.0,247682.0,15.0,119293.0,79678.0,0.866666667,0,Tuesday
2025-10-15,0.890666667,0,1,1,1,58440.0,9.0,3.0,25115,44.0,14202,28,0,4,0,,0,0,,,,,,,,,,,,,,,31030.0,23287.0,49842.0,5.0,3.0,2.0,24995.0,23302.0,27379.0,11555.0,14761.0,17797.0,263017.0,13.0,114055.0,89131.0,0.890666667,0,Wednesday
2025-10-16,0.901333333,0,1,1,1,85083.0,15.0,2.0,18502,40.0,21363,26,0,4,0,,0,0,,,,,,,,,,,,,,,58440.0,31030.0,23287.0,3.0,5.0,3.0,25115.0,24995.0,23302.0,14202.0,11555.0,14761.0,291606.0,10.0,122155.0,95798.0,0.901333333,0,Thursday
2025-10-17,1.337333333,0,0,1,1,65177.0,2.0,0.0,22141,35.0,27250,44,0,4,0,,0,0,,,,,,,,,,,,,,,85083.0,58440.0,31030.0,2.0,3.0,5.0,18502.0,25115.0,24995.0,21363.0,14202.0,11555.0,377018.0,15.0,138868.0,94880.0,1.337333333,0,Friday
2025-10-18,0.921333333,0,0,1,1,51876.0,1.0,0.0,31402,50.0,21428,29,0,4,0,,0,0,,,,,,,,,,,,,,,65177.0,85083.0,58440.0,0.0,2.0,3.0,22141.0,18502.0,25115.0,27250.0,21363.0,14202.0,435886.0,13.0,158131.0,87503.0,0.921333333,0,Saturday
2025-10-19,0.946666667,0,1,1,1,116442.0,64.0,10.0,41708,65.0,10637,14,0,4,0,,0,0,,,,,,,,,,,,,,,51876.0,65177.0,85083.0,0.0,0.0,2.0,31402.0,22141.0,18502.0,21428.0,27250.0,21363.0,442383.0,11.0,162945.0,75662.0,0.946666667,0,Sunday
2025-10-20,0.986666667,0,1,1,1,117308.0,44.0,1.0,44378,77.0,6825,8,0,4,0,,0,0,,,,,,,,,,,,,,,116442.0,51876.0,65177.0,10.0,0.0,0.0,41708.0,31402.0,22141.0,10637.0,21428.0,27250.0,440103.0,11.0,164391.0,61088.0,0.986666667,0,Monday
2025-10-21,0.950666667,0,1,1,1,91580.0,16.0,0.0,23316,43.0,9522,8,0,4,0,,0,0,,,,,,,,,,,,,,,117308.0,116442.0,51876.0,1.0,10.0,0.0,44378.0,41708.0,31402.0,6825.0,10637.0,21428.0,485307.0,13.0,191822.0,55593.0,0.950666667,0,Tuesday
2025-10-22,0.696,0,1,1,1,62897.0,6.0,0.0,23587,46.0,12676,12,0,4,0,,0,0,,,,,,,,,,,,,,,91580.0,117308.0,116442.0,0.0,1.0,10.0,23316.0,44378.0,41708.0,9522.0,6825.0,10637.0,625745.0,5.0,259405.0,61294.0,0.696,0,Wednesday
2025-10-23,0.96,0,1,1,1,97080.0,40.0,2.0,58833,76.0,15933,16,0,4,0,,0,0,,,,,,,,,,,,,,,62897.0,91580.0,117308.0,0.0,0.0,1.0,23587.0,23316.0,44378.0,12676.0,9522.0,6825.0,754577.0,6.0,263831.0,67954.0,0.96,0,Thursday
2025-10-24,1.066666667,0,0,1,1,256880.0,191.0,2.0,109291,199.0,16338,22,0,4,0,0.490666667,0,0,,,,,,,,,,,,,,,97080.0,62897.0,91580.0,2.0,0.0,0.0,58833.0,23587.0,23316.0,15933.0,12676.0,9522.0,790745.0,11.0,279583.0,74010.0,1.557333334,0,Friday
2025-10-25,1.262666667,0,0,1,1,246140.0,105.0,2.0,48804,116.0,13485,23,0,4,0,,0,0,,,,,,,,,,,,,,,256880.0,97080.0,62897.0,2.0,2.0,0.0,109291.0,58833.0,23587.0,16338.0,15933.0,12676.0,778215.0,14.0,282479.0,69775.0,1.262666667,0,Saturday
2025-10-26,1.317666667,0,1,1,1,127748.0,36.0,5.0,39068,74.0,15578,27,0,4,0,,0,0,,,,,,,,,,,,,,,246140.0,256880.0,97080.0,2.0,2.0,2.0,48804.0,109291.0,58833.0,13485.0,16338.0,15933.0,739356.0,13.0,245648.0,62607.0,1.317666667,0,Sunday
2025-10-27,1.088666667,0,1,1,1,50367.0,19.0,3.0,26483,44.0,8441,13,0,4,0,,1,0,,,,,,,,,,,,,,,127748.0,246140.0,256880.0,5.0,2.0,2.0,39068.0,48804.0,109291.0,15578.0,13485.0,16338.0,546568.0,12.0,181019.0,61996.0,1.088666667,1,Monday
2025-10-28,1.317333333,0,1,1,1,58221.0,19.0,1.0,22002,48.0,8765,20,0,4,0,,1,0,,,,,,,,,,,,,,,50367.0,127748.0,246140.0,3.0,5.0,2.0,26483.0,39068.0,48804.0,8441.0,15578.0,13485.0,381434.0,13.0,160293.0,67956.0,1.317333333,1,Tuesday
2025-10-29,1.088,0,1,1,1,64092.0,25.0,1.0,44662,65.0,15727,14,0,4,1,,1,0,,,,,,,,,,,,,,,58221.0,50367.0,127748.0,1.0,3.0,5.0,22002.0,26483.0,39068.0,8765.0,8441.0,15578.0,305671.0,14.0,172385.0,67000.0,1.088,1,Wednesday
2025-10-30,1.332666667,0,1,1,1,81006.0,19.0,3.0,28078,100.0,19445,21,0,4,0,,0,0,,,,,,,,,,,,,,,64092.0,58221.0,50367.0,1.0,1.0,3.0,44662.0,22002.0,26483.0,15727.0,8765.0,8441.0,284712.0,18.0,175241.0,67760.0,1.332666667,0,Thursday
2025-10-31,1.437333333,0,0,1,1,51985.0,8.0,6.0,51160,74.0,14622,15,0,4,0,,0,0,,,,,,,,,,,,,,,81006.0,64092.0,58221.0,3.0,1.0,1.0,28078.0,44662.0,22002.0,19445.0,15727.0,8765.0,302691.0,20.0,213139.0,66765.0,1.437333333,0,Friday
2025-11-01,0.996666667,0,0,0,1,29408.0,0.0,7.0,29339,55.0,9201,9,0,4,0,,0,1,,,,,,,,,,,,,,,51985.0,81006.0,64092.0,6.0,3.0,1.0,51160.0,28078.0,44662.0,14622.0,19445.0,15727.0,566954.0,32.0,296915.0,55899.0,0.996666667,0,Saturday
2025-11-02,1.089666667,0,1,0,1,76200.0,12.0,3.0,59900,77.0,7770,10,0,4,1,,0,0,,,,,,,,,,,,,,,29408.0,51985.0,81006.0,7.0,6.0,3.0,29339.0,51160.0,28078.0,9201.0,14622.0,19445.0,620551.0,30.0,337138.0,42492.0,1.089666667,0,Sunday
2025-11-03,1.24,0,1,0,1,328355.0,98.0,13.0,128438,126.0,4861,11,0,4,0,,0,0,,,,,,,,,,,,,,,76200.0,29408.0,51985.0,3.0,7.0,6.0,59900.0,29339.0,51160.0,7770.0,9201.0,14622.0,648330.0,27.0,324830.0,31608.0,1.24,0,Monday
2025-11-04,1.127333333,0,1,0,1,134603.0,19.0,1.0,68301,68.0,6038,7,0,4,0,,0,0,,,,,,,,,,,,,,,328355.0,76200.0,29408.0,13.0,3.0,7.0,128438.0,59900.0,29339.0,4861.0,7770.0,9201.0,688937.0,22.0,325827.0,23089.0,1.127333333,0,Tuesday
2025-11-05,1.293333333,0,1,0,0,79764.0,10.0,3.0,38852,55.0,3738,4,0,4,0,,0,0,,,,,,,,,,,,,,,134603.0,328355.0,76200.0,1.0,13.0,3.0,68301.0,128438.0,59900.0,6038.0,4861.0,7770.0,677637.0,22.0,301075.0,20096.0,1.293333333,0,Wednesday
2025-11-06,1.377333333,0,1,0,0,70015.0,9.0,2.0,30336,47.0,682,3,0,4,0,,0,0,,,,,,,,,,,,,,,79764.0,134603.0,328355.0,3.0,1.0,13.0,38852.0,68301.0,128438.0,3738.0,6038.0,4861.0,394679.0,14.0,260188.0,32207.0,1.377333333,0,Thursday
2025-11-07,1.687,0,0,0,0,64900.0,5.0,3.0,35148,53.0,4777,1,0,4,0,,0,0,,,,,,,,,,,,,,,70015.0,79764.0,134603.0,2.0,3.0,1.0,30336.0,38852.0,68301.0,682.0,3738.0,6038.0,313256.0,18.0,310839.0,40825.0,1.687,0,Friday
2025-11-08,1.136,0,0,0,0,45397.0,4.0,5.0,87551,89.0,16972,8,0,4,1,,0,0,,,,,,,,,,,,,,,64900.0,70015.0,79764.0,3.0,2.0,3.0,35148.0,30336.0,38852.0,4777.0,682.0,3738.0,268281.0,19.0,318102.0,52573.0,1.136,0,Saturday
2025-11-09,1.34,0,1,0,0,53180.0,17.0,5.0,118952,121.0,14656,8,0,4,0,,0,0,,,,,,,,,,,,,,,45397.0,64900.0,70015.0,5.0,3.0,2.0,87551.0,35148.0,30336.0,16972.0,4777.0,682.0,322458.0,19.0,320989.0,71484.0,1.34,0,Sunday
2025-11-10,1.626666667,0,1,0,0,34789.0,5.0,4.0,46115,71.0,15486,11,0,4,0,,0,0,,,,,,,,,,,,,,,53180.0,45397.0,64900.0,5.0,5.0,3.0,118952.0,87551.0,35148.0,14656.0,16972.0,4777.0,284167.0,19.0,317512.0,82458.0,1.626666667,0,Monday
2025-11-11,1.373333333,0,1,0,0,124192.0,13.0,2.0,33223,55.0,19593,11,0,4,0,,0,0,,,,,,,,,,,,,,,34789.0,53180.0,45397.0,4.0,5.0,5.0,46115.0,118952.0,87551.0,15486.0,14656.0,16972.0,263879.0,26.0,260472.0,80370.0,1.373333333,0,Tuesday
2025-11-12,1.282666667,0,1,0,0,26609.0,-5.0,3.0,31671,50.0,15751,9,0,4,0,,0,0,,,,,,,,,,,,,,,124192.0,34789.0,53180.0,2.0,4.0,5.0,33223.0,46115.0,118952.0,19593.0,15486.0,14656.0,237769.0,21.0,181146.0,81731.0,1.282666667,0,Wednesday
2025-11-13,1.534666667,0,1,0,0,25109.0,-9.0,12.0,30511,62.0,14884,10,0,4,0,,0,0,,,,,,,,,,,,,,,26609.0,124192.0,34789.0,3.0,2.0,4.0,31671.0,33223.0,46115.0,15751.0,19593.0,15486.0,219687.0,18.0,163991.0,82716.0,1.534666667,0,Thursday
2025-11-14,1.446666667,0,0,0,0,27070.0,-18.0,0.0,39626,59.0,16017,12,0,4,0,,0,0,,,,,,,,,,,,,,,25109.0,26609.0,124192.0,12.0,3.0,2.0,30511.0,31671.0,33223.0,14884.0,15751.0,19593.0,106705.0,21.0,163775.0,85311.0,1.446666667,0,Friday
2025-11-15,0.963666667,0,0,0,0,16707.0,-3.0,1.0,28960,64.0,16471,7,0,4,0,,0,0,,,,,,,,,,,,,,,27070.0,25109.0,26609.0,0.0,12.0,3.0,39626.0,30511.0,31671.0,16017.0,14884.0,15751.0,89685.0,19.0,149606.0,71392.0,0.963666667,0,Saturday
2025-11-16,1.063333333,0,1,1,1,11210.0,-16.0,5.0,33007,63.0,22188,20,0,4,0,,0,0,,,,,,,,,,,,,,,16707.0,27070.0,25109.0,1.0,0.0,12.0,28960.0,39626.0,30511.0,16471.0,16017.0,14884.0,81932.0,7.0,135732.0,57944.0,1.063333333,0,Sunday
2025-11-17,0.904,0,1,1,1,9589.0,-3.0,1.0,17502,41.0,1832,7,0,4,0,,0,0,,,,,,,,,,,,,,,11210.0,16707.0,27070.0,5.0,1.0,0.0,33007.0,28960.0,39626.0,22188.0,16471.0,16017.0,66699.0,8.0,132987.0,44004.0,0.904,0,Monday
2025-11-18,0.994,0,1,1,1,17356.0,-3.0,0.0,16637,33.0,1436,5,0,4,0,,0,0,,,,,,,,,,,,,,,9589.0,11210.0,16707.0,1.0,5.0,1.0,17502.0,33007.0,28960.0,1832.0,22188.0,16471.0,61743.0,7.0,129458.0,28751.0,0.994,0,Tuesday
2025-11-19,0.825333333,0,1,1,1,11837.0,-8.0,1.0,36881,50.0,2077,3,0,4,0,,0,0,,,,,,,,,,,,,,,17356.0,9589.0,11210.0,0.0,1.0,5.0,16637.0,17502.0,33007.0,1436.0,1832.0,22188.0,108879.0,4.0,147554.0,11846.0,0.825333333,0,Wednesday
2025-11-20,1.333333333,0,1,1,1,11751.0,-11.0,0.0,25431,42.0,1218,1,0,4,0,,0,0,,,,,,,,,,,,,,,11837.0,17356.0,9589.0,1.0,0.0,1.0,36881.0,16637.0,17502.0,2077.0,1436.0,1832.0,252613.0,3.0,200491.0,57599.0,1.333333333,0,Thursday
2025-11-21,1.42,0,0,1,1,58346.0,11.0,2.0,51103,78.0,5283,4,0,4,0,,0,0,,,,,,,,,,,,,,,11751.0,11837.0,17356.0,0.0,1.0,0.0,25431.0,36881.0,16637.0,1218.0,2077.0,1436.0,397470.0,4.0,217304.0,65922.0,1.42,0,Friday
2025-11-22,0.998666667,0,0,1,1,153323.0,86.0,0.0,70439,110.0,47585,38,0,4,0,,0,0,,,,,,,,,,,,,,,58346.0,11751.0,11837.0,2.0,0.0,1.0,51103.0,25431.0,36881.0,5283.0,1218.0,2077.0,517294.0,7.0,203674.0,69535.0,0.998666667,0,Saturday
2025-11-23,0.858666667,0,1,1,1,162213.0,92.0,1.0,33450,56.0,9759,7,0,4,0,,0,0,,,,,,,,,,,,,,,153323.0,58346.0,11751.0,0.0,2.0,0.0,70439.0,51103.0,25431.0,47585.0,5283.0,1218.0,616619.0,7.0,200392.0,74075.0,0.858666667,0,Sunday
2025-11-24,1.057333333,0,1,1,1,131661.0,86.0,4.0,23251,51.0,5690,5,0,4,0,,0,0,,,,,,,,,,,,,,,162213.0,153323.0,58346.0,1.0,0.0,2.0,33450.0,70439.0,51103.0,9759.0,47585.0,5283.0,620295.0,5.0,174457.0,78325.0,1.057333333,0,Monday
2025-11-25,0.957333333,0,1,1,1,111076.0,49.0,0.0,22149,56.0,5758,5,0,4,0,,0,0,,,,,,,,,,,,,,,131661.0,162213.0,153323.0,4.0,1.0,0.0,23251.0,33450.0,70439.0,5690.0,9759.0,47585.0,481607.0,6.0,122336.0,38994.0,0.957333333,0,Tuesday
2025-11-26,1.036,0,1,1,1,62022.0,33.0,0.0,25168,51.0,9533,7,0,4,0,,0,0,,,,,,,,,,,,,,,111076.0,131661.0,162213.0,0.0,4.0,1.0,22149.0,23251.0,33450.0,5758.0,5690.0,9759.0,325435.0,8.0,109770.0,43875.0,1.036,0,Wednesday
2025-11-27,1.545333333,0,1,1,1,14635.0,-2.0,1.0,18318,33.0,8254,6,0,4,0,,0,0,,,,,,,,,,,,,,,62022.0,111076.0,131661.0,0.0,0.0,4.0,25168.0,22149.0,23251.0,9533.0,5758.0,5690.0,198985.0,4.0,104697.0,68720.0,1.545333333,0,Thursday
2025-11-29,1.082666667,0,0,1,1,6041.0,-16.0,3.0,20884,60.0,14640,20,0,4,0,,0,0,,,,,,,,,,,,,,,14635.0,62022.0,111076.0,1.0,0.0,0.0,18318.0,25168.0,22149.0,8254.0,9533.0,5758.0,93007.0,4.0,104594.0,101771.0,1.082666667,0,Saturday
2025-11-30,0.966666667,0,1,1,1,5211.0,-11.0,0.0,18178,48.0,30535,31,0,4,0,,1,0,,,,,,,,,,,,,,,6041.0,14635.0,62022.0,3.0,1.0,0.0,20884.0,18318.0,25168.0,14640.0,8254.0,9533.0,56343.0,7.0,132572.0,119935.0,0.966666667,1,Sunday
2025-12-01,0.978,0,1,1,1,5098.0,-16.0,0.0,22046,37.0,38809,39,0,4,0,,1,1,,,,,,,,,,,,,,,5211.0,6041.0,14635.0,0.0,3.0,1.0,18178.0,20884.0,18318.0,30535.0,14640.0,8254.0,92991.0,10.0,183681.0,201548.0,0.978,1,Monday
2025-12-02,0.944,0,1,1,1,25358.0,-11.0,3.0,53146,51.0,27697,14,0,4,0,,1,0,,,,,,,,,,,,,,,5098.0,5211.0,6041.0,0.0,0.0,3.0,22046.0,18178.0,20884.0,38809.0,30535.0,14640.0,127476.0,10.0,215829.0,273495.0,0.944,1,Tuesday
2025-12-03,0.82933333,0,1,1,1,51283.0,15.0,4.0,69427,85.0,89867,82,0,4,0,,0,0,,,,,,,,,,,,,,,25358.0,5098.0,5211.0,3.0,0.0,0.0,53146.0,22046.0,18178.0,27697.0,38809.0,30535.0,148698.0,12.0,236696.0,294282.0,0.82933333,0,Wednesday
2025-12-04,1.3,0,1,1,1,40526.0,9.0,3.0,53032,74.0,86587,77,0,4,0,,0,0,,,,,,,,,,,,,,,51283.0,25358.0,5098.0,4.0,3.0,0.0,69427.0,53146.0,22046.0,89867.0,27697.0,38809.0,229459.0,16.0,252463.0,284647.0,1.3,0,Thursday
2025-12-05,1.56066667,0,0,1,1,26433.0,1.0,2.0,39045,61.0,51322,47,0,5,0,,0,0,,,,,,,,,,,,,,,40526.0,51283.0,25358.0,3.0,4.0,3.0,53032.0,69427.0,53146.0,86587.0,89867.0,27697.0,296986.0,15.0,242744.0,282888.0,1.56066667,0,Friday
2025-12-06,1.112,0,0,1,1,85859.0,7.0,4.0,37813,82.0,29174,31,0,5,0,,0,0,,,,,,,,,,,,,,,26433.0,40526.0,51283.0,2.0,3.0,4.0,39045.0,53032.0,69427.0,51322.0,86587.0,89867.0,314524.0,13.0,231201.0,219776.0,1.112,0,Saturday
2025-12-07,1.251,0,1,1,1,92885.0,15.0,2.0,43427,57.0,25938,16,0,5,0,,0,0,,,,,,,,,,,,,,,85859.0,26433.0,40526.0,4.0,2.0,3.0,37813.0,39045.0,53032.0,29174.0,51322.0,86587.0,319953.0,13.0,237987.0,174090.0,1.251,0,Sunday
2025-12-08,0.99733333,0,1,1,1,68821.0,4.0,2.0,57884,79.0,26755,25,0,5,0,,0,0,,,,,,,,,,,,,,,92885.0,85859.0,26433.0,2.0,4.0,2.0,43427.0,37813.0,39045.0,25938.0,29174.0,51322.0,337213.0,18.0,220810.0,147012.0,0.99733333,0,Monday
2025-12-09,0.94633333,0,1,1,1,45955.0,10.0,3.0,59818,105.0,40901,37,0,5,0,,0,0,,,,,,,,,,,,,,,68821.0,92885.0,85859.0,2.0,2.0,4.0,57884.0,43427.0,37813.0,26755.0,25938.0,29174.0,271126.0,15.0,204260.0,131984.0,0.94633333,0,Tuesday
2025-12-10,1.12,0,1,1,1,43693.0,14.0,7.0,21868,53.0,24244,24,0,5,0,,0,0,,,,,,,,,,,,,,,45955.0,68821.0,92885.0,3.0,2.0,2.0,59818.0,57884.0,43427.0,40901.0,26755.0,25938.0,189160.0,13.0,182109.0,117912.0,1.12,0,Wednesday
2025-12-11,1.403,0,1,1,1,19772.0,0.0,1.0,21263,40.0,14146,20,0,5,0,,0,0,,,,,,,,,,,,,,,43693.0,45955.0,68821.0,7.0,3.0,2.0,21868.0,59818.0,57884.0,24244.0,40901.0,26755.0,134166.0,11.0,145404.0,102760.0,1.403,0,Thursday
2025-12-12,1.254,0,0,1,1,10919.0,-1.0,0.0,21276,38.0,11866,6,0,5,0,,0,0,,,,,,,,,,,,,,,19772.0,43693.0,45955.0,1.0,7.0,3.0,21263.0,21868.0,59818.0,14146.0,24244.0,40901.0,97478.0,9.0,101836.0,71865.0,1.254,0,Friday
2025-12-13,1.05466667,0,0,1,1,13827.0,-9.0,0.0,21179,58.0,11603,14,0,5,0,,0,0,,,,,,,,,,,,,,,10919.0,19772.0,43693.0,0.0,1.0,7.0,21276.0,21263.0,21868.0,11866.0,14146.0,24244.0,66874.0,5.0,101423.0,55206.0,1.05466667,0,Saturday
2025-12-14,0.81666667,0,1,1,1,9267.0,-9.0,1.0,16250,45.0,10006,7,0,5,0,,0,0,,,,,,,,,,,,,,,13827.0,10919.0,19772.0,0.0,0.0,1.0,21179.0,21276.0,21263.0,11603.0,11866.0,14146.0,69528.0,4.0,96068.0,46447.0,0.81666667,0,Sunday
2025-12-15,0.99566667,0,1,1,1,13089.0,-7.0,3.0,21455,48.0,7585,18,0,5,0,,0,0,,,,,,,,,,,,,,,9267.0,13827.0,10919.0,1.0,0.0,0.0,16250.0,21179.0,21276.0,10006.0,11603.0,11866.0,89579.0,4.0,86707.0,38493.0,0.99566667,0,Monday
2025-12-16,0.798,0,1,1,1,22426.0,-6.0,0.0,15908,24.0,5387,9,0,5,0,,0,0,,,,,,,,,,,,,,,13089.0,9267.0,13827.0,3.0,1.0,0.0,21455.0,16250.0,21179.0,7585.0,10006.0,11603.0,88547.0,6.0,81036.0,30156.0,0.798,0,Tuesday
2025-12-17,0.84666667,0,1,1,1,30970.0,-3.0,0.0,11915,34.0,3912,4,0,5,0,,0,0,,,,,,,,,,,,,,,22426.0,13089.0,9267.0,0.0,3.0,1.0,15908.0,21455.0,16250.0,5387.0,7585.0,10006.0,93241.0,6.0,106442.0,28097.0,0.84666667,0,Wednesday
2025-12-18,0.87333333,0,1,1,1,12795.0,-18.0,2.0,15508,37.0,3266,5,0,5,0,,0,0,,,,,,,,,,,,,,,30970.0,22426.0,13089.0,0.0,0.0,3.0,11915.0,15908.0,21455.0,3912.0,5387.0,7585.0,90941.0,3.0,120771.0,44048.0,0.87333333,0,Thursday
2025-12-19,1.16833333,0,0,1,0,13961.0,-4.0,1.0,41656,41.0,7947,10,0,5,1,,0,0,,,,,,,,,,,,,,,12795.0,30970.0,22426.0,2.0,0.0,0.0,15508.0,11915.0,15908.0,3266.0,3912.0,5387.0,73754.0,4.0,128037.0,60331.0,1.16833333,0,Friday
2025-12-20,0.83066667,0,0,1,0,10789.0,-6.0,0.0,35784,58.0,23536,21,0,5,0,,0,0,,,,,,,,,,,,,,,13961.0,12795.0,30970.0,1.0,2.0,0.0,41656.0,15508.0,11915.0,7947.0,3266.0,3912.0,50549.0,4.0,136999.0,71861.0,0.83066667,0,Saturday
2025-12-21,0.86933333,0,1,1,0,5239.0,-6.0,1.0,23174,34.0,21670,31,0,5,0,,0,0,,,,,,,,,,,,,,,10789.0,13961.0,12795.0,0.0,1.0,2.0,35784.0,41656.0,15508.0,23536.0,7947.0,3266.0,43252.0,2.0,142312.0,81284.0,0.86933333,0,Sunday
2025-12-22,0.761,0,1,1,0,7765.0,-6.0,0.0,20877,39.0,15442,16,0,5,0,,0,0,,,,,,,,,,,,,,,5239.0,10789.0,13961.0,1.0,0.0,1.0,23174.0,35784.0,41656.0,21670.0,23536.0,7947.0,41645.0,4.0,131628.0,88169.0,0.761,0,Monday
2025-12-23,0.80233333,0,1,1,0,5498.0,-2.0,0.0,20821,49.0,12689,11,0,5,0,0.24166667,0,0,,,,,,,,,,,,,,,7765.0,5239.0,10789.0,0.0,1.0,0.0,20877.0,23174.0,35784.0,15442.0,21670.0,23536.0,40632.0,6.0,122519.0,80631.0,1.044,0,Tuesday
2025-12-24,0.88633333,0,1,1,0,12354.0,-7.0,3.0,30972,40.0,14832,13,0,5,0,0.80666667,0,0,,,,,,,,,,,,,,,5498.0,7765.0,5239.0,0.0,0.0,1.0,20821.0,20877.0,23174.0,12689.0,15442.0,21670.0,43781.0,6.0,120145.0,79219.0,1.693,0,Wednesday
2025-12-25,1.011,1,1,0,0,9776.0,-10.0,2.0,26675,51.0,15998,19,0,5,0,1.12933333,0,0,,,,,,,,,,,,,,,12354.0,5498.0,7765.0,3.0,0.0,0.0,30972.0,20821.0,20877.0,14832.0,12689.0,15442.0,45218.0,10.0,141379.0,78147.0,2.14033333,0,Thursday
2025-12-26,1.35733333,1,0,0,0,8388.0,-2.0,1.0,20800,23.0,20258,33,0,5,0,1.48133333,0,0,,,,,,,,,,,,,,,9776.0,12354.0,5498.0,2.0,3.0,0.0,26675.0,30972.0,20821.0,15998.0,14832.0,12689.0,46858.0,13.0,162314.0,71851.0,2.83866666,0,Friday
2025-12-27,0.92,1,0,0,0,9202.0,-7.0,4.0,42111,58.0,14370,13,0,5,1,1.084,0,0,,,,,,,,,,,,,,,8388.0,9776.0,12354.0,1.0,2.0,3.0,20800.0,26675.0,30972.0,20258.0,15998.0,14832.0,41512.0,12.0,147990.0,63276.0,2.004,0,Saturday
2025-12-28,1.143,1,1,0,0,7138.0,-16.0,3.0,41756,65.0,6393,9,0,5,0,1.012,0,0,,,,,,,,,,,,,,,9202.0,8388.0,9776.0,4.0,1.0,2.0,42111.0,20800.0,26675.0,14370.0,20258.0,15998.0,37845.0,11.0,146467.0,57832.0,2.1550000000000002,0,Sunday
2025-12-29,0.92733333,1,1,0,0,7008.0,-8.0,2.0,16648,49.0,6257,9,0,5,0,0.34666667,1,0,,,,,,,,,,,,,,,7138.0,9202.0,8388.0,3.0,4.0,1.0,41756.0,42111.0,20800.0,6393.0,14370.0,20258.0,34920.0,11.0,144044.0,45463.0,1.274,1,Monday
2025-12-30,1.18333333,1,1,0,0,6109.0,-14.0,1.0,25152,38.0,10554,12,0,5,0,1.06666667,1,0,,,,,,,,,,,,,,,7008.0,7138.0,9202.0,2.0,3.0,4.0,16648.0,41756.0,42111.0,6257.0,6393.0,14370.0,,,,,2.25,1,Tuesday
2025-12-31,1.01466667,1,1,0,0,5463.0,-2.0,1.0,18377,32.0,7889,13,0,5,0,1.25933333,0,0,,,,,,,,,,,,,,,6109.0,7008.0,7138.0,1.0,2.0,3.0,25152.0,16648.0,41756.0,10554.0,6257.0,6393.0,,,,,2.274,0,Wednesday
